what,kind,bundleId,bundleVersion,description,time
java.vm.info,sysinfo,,,"mixed mode",1316774036608
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1316774036608
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1316774036608
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1316774036608
java.vm.specification.version,sysinfo,,,"1.0",1316774036608
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1316774036608
java.vm.version,sysinfo,,,"11.3-b02",1316774036608
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316774039229
executed,command,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui.update",1316774043347
started,bundle,org.eclipse.jsch.ui,1.1.300.I20100505-1245,"org.eclipse.jsch.ui",1316774043425
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316774043644
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316774047357
